CustomerID,Recency,Frequency,Monetary,Cluster,Segment,RecencyWeight,CLV_Estimated,CLV_Display
15454.0,362,1,179.1,0,Low Value,0.37091556795247305,66.43,66.43
15456.0,283,3,447.22,0,Low Value,0.46054603274472955,617.9,617.9
15457.0,262,1,237.07,0,Low Value,0.4878202802296086,115.65,115.65
15458.0,25,1,161.64,1,Medium Value,0.9337998559710435,150.94,150.94
15460.0,354,1,216.76,0,Low Value,0.37913497084365644,82.18,82.18
15462.0,94,3,234.6,1,Medium Value,0.7729551547932614,544.01,544.01
15463.0,29,1,126.14,1,Medium Value,0.9236223021681012,116.51,116.51
15464.0,338,1,1048.85,0,Low Value,0.3961242329881746,415.47,415.47
15465.0,20,18,7354.62,1,Medium Value,0.9466796511855877,125324.44,125324.44
15466.0,85,1,334.53,1,Medium Value,0.7922512423142077,265.03,265.03
15467.0,9,3,524.88,1,Medium Value,0.9756439794722424,1536.29,1536.29
15468.0,51,2,467.51,1,Medium Value,0.8695964483676948,813.09,813.09
15469.0,50,2,538.55,1,Medium Value,0.8719821710115417,939.21,939.21
15471.0,2,1,469.48,1,Medium Value,0.9945355327605971,466.91,466.91
15472.0,113,1,371.56,1,Medium Value,0.7337484347250358,272.63,272.63
15473.0,14,7,1771.2,1,Medium Value,0.9623701178843567,11931.85,11931.85
15475.0,77,1,454.11,1,Medium Value,0.8098073459513984,367.74,367.74
15478.0,40,2,1441.42,1,Medium Value,0.8962023619688662,2583.61,2583.61
15480.0,116,1,905.5,1,Medium Value,0.7277423420568156,658.97,658.97
15482.0,16,12,11054.96,1,Medium Value,0.9571112779029973,126969.92,126969.92
15483.0,161,4,233.81,0,Low Value,0.643331014339809,601.67,601.67
15484.0,1,4,3594.31,1,Medium Value,0.9972640235968593,14337.9,14337.9
15485.0,30,3,2575.0,1,Medium Value,0.9210952933439548,7115.46,7115.46
15488.0,93,1,91.32,1,Medium Value,0.7750757437387774,70.78,70.78
15489.0,23,3,1134.28,1,Medium Value,0.9389306115378647,3195.03,3195.03
15491.0,95,6,3100.09,1,Medium Value,0.7708403677290611,14338.05,14338.05
15492.0,28,2,659.46,1,Medium Value,0.9261562437967505,1221.53,1221.53
15493.0,33,5,2001.8,1,Medium Value,0.9135556742779756,9143.78,9143.78
15494.0,21,2,1299.23,1,Medium Value,0.9440895579986105,2453.18,2453.18
15497.0,18,2,1262.2,1,Medium Value,0.9518811746804333,2402.93,2402.93
15498.0,3,27,13316.4,1,Medium Value,0.9918145070108791,356599.76,356599.76
15500.0,8,4,1131.56,1,Medium Value,0.9783206416625366,4428.11,4428.11
15502.0,16,12,10384.93,1,Medium Value,0.9571112779029973,119274.4,119274.4
15503.0,363,1,147.09,0,Low Value,0.36990075171099757,54.41,54.41
15504.0,81,1,52.83,1,Medium Value,0.800981195700103,42.32,42.32
15505.0,53,5,3610.96,1,Medium Value,0.8648445670640884,15614.6,15614.6
15506.0,23,3,979.26,1,Medium Value,0.9389306115378647,2758.37,2758.37
15507.0,172,1,492.36,0,Low Value,0.6242321923428709,307.35,307.35
15508.0,189,6,1000.27,0,Low Value,0.595825035758911,3575.92,3575.92
15510.0,331,1,250.0,0,Low Value,0.4037944510326223,100.95,100.95
15511.0,12,5,909.23,1,Medium Value,0.9676578525183944,4399.12,4399.12
15512.0,156,2,121.0,0,Low Value,0.6522044058560728,157.83,157.83
15513.0,33,19,14758.22,1,Medium Value,0.9135556742779756,256166.66,256166.66
15514.0,12,11,4139.46,1,Medium Value,0.9676578525183944,44061.39,44061.39
15516.0,45,3,62.43,1,Medium Value,0.8840093219278197,165.57,165.57
15517.0,233,1,267.03,0,Low Value,0.5281599189241148,141.03,141.03
15518.0,64,8,1942.45,1,Medium Value,0.8391695847094347,13040.36,13040.36
15520.0,2,1,343.5,1,Medium Value,0.9945355327605971,341.62,341.62
15521.0,40,8,3000.2,1,Medium Value,0.8962023619688662,21510.29,21510.29
15522.0,33,2,398.84,1,Medium Value,0.9135556742779756,728.73,728.73
15523.0,84,1,412.0100000000001,1,Medium Value,0.7944247697382821,327.31,327.31
15524.0,25,1,440.0,1,Medium Value,0.9337998559710435,410.87,410.87
15525.0,2,3,825.92,1,Medium Value,0.9945355327605971,2464.22,2464.22
15526.0,33,2,148.44,1,Medium Value,0.9135556742779756,271.22,271.22
15527.0,19,8,2429.78,1,Medium Value,0.9492768502479139,18452.27,18452.27
15528.0,254,1,229.33,0,Low Value,0.4986302644096496,114.35,114.35
15529.0,23,11,3995.23,1,Medium Value,0.9389306115378647,41263.68,41263.68
15530.0,22,4,1502.35,1,Medium Value,0.9415065512454748,5657.89,5657.89
15531.0,8,2,2007.44,1,Medium Value,0.9783206416625366,3927.84,3927.84
15532.0,25,4,1580.93,1,Medium Value,0.9337998559710435,5905.09,5905.09
15533.0,19,3,807.57,1,Medium Value,0.9492768502479139,2299.82,2299.82
15535.0,173,4,536.4,0,Low Value,0.6225243077945399,1335.69,1335.69
15537.0,163,1,110.92,0,Low Value,0.6398155530878573,70.97,70.97
15539.0,7,1,538.46,1,Medium Value,0.9810046472287257,528.23,528.23
15540.0,11,1,213.3,1,Medium Value,0.9703126049090957,206.97,206.97
15541.0,114,1,85.13000000000001,1,Medium Value,0.7317409163217867,62.29,62.29
15543.0,288,1,127.86,0,Low Value,0.4542801976428615,58.08,58.08
15544.0,9,9,3546.71,1,Medium Value,0.9756439794722424,31142.94,31142.94
15545.0,54,2,292.72,1,Medium Value,0.8624783727362166,504.93,504.93
15547.0,7,14,4954.84,1,Medium Value,0.9810046472287257,68050.09,68050.09
15549.0,77,3,1693.26,1,Medium Value,0.8098073459513984,4113.64,4113.64
15550.0,4,4,575.63,1,Medium Value,0.9891009259234047,2277.42,2277.42
15551.0,37,1,436.06,1,Medium Value,0.903598763310926,394.02,394.02
15552.0,217,1,90.12,0,Low Value,0.5518270770785375,49.73,49.73
15553.0,60,1,437.23,1,Medium Value,0.8484165394203861,370.95,370.95
15554.0,278,1,217.2,0,Low Value,0.466898291797559,101.41,101.41
15555.0,12,16,4805.17,1,Medium Value,0.9676578525183944,74396.17,74396.17
15556.0,24,1,279.77,1,Medium Value,0.9363617195405107,261.97,261.97
15557.0,29,1,473.65,1,Medium Value,0.9236223021681012,437.47,437.47
15561.0,12,4,800.5899999999999,1,Medium Value,0.9676578525183944,3098.79,3098.79
15562.0,352,1,134.55,0,Low Value,0.38121812479767997,51.29,51.29
15563.0,22,4,1400.44,1,Medium Value,0.9415065512454748,5274.09,5274.09
15565.0,50,2,173.16000000000005,1,Medium Value,0.8719821710115417,301.98,301.98
15567.0,19,1,186.01,1,Medium Value,0.9492768502479139,176.57,176.57
15568.0,3,3,758.29,1,Medium Value,0.9918145070108791,2256.25,2256.25
15569.0,104,5,1375.71,1,Medium Value,0.7520657639090279,5173.12,5173.12
15570.0,7,12,4165.52,1,Medium Value,0.9810046472287257,49036.73,49036.73
15571.0,12,4,650.4300000000001,1,Medium Value,0.9676578525183944,2517.57,2517.57
15572.0,5,7,2552.86,1,Medium Value,0.9863947691297537,17626.89,17626.89
15573.0,32,2,607.45,1,Medium Value,0.9160619982891085,1112.92,1112.92
15574.0,178,4,702.25,0,Low Value,0.614054720864655,1724.88,1724.88
15576.0,38,1,940.67,1,Medium Value,0.9011265384166002,847.66,847.66
15577.0,151,3,258.88,0,Low Value,0.6612001870523703,513.51,513.51
15578.0,162,1,127.1,0,Low Value,0.6415708758651667,81.54,81.54
15579.0,69,2,348.6,1,Medium Value,0.827752488770174,577.11,577.11
15581.0,121,13,3679.97,1,Medium Value,0.7178412394790789,34341.24,34341.24
15582.0,25,3,682.9100000000001,1,Medium Value,0.9337998559710435,1913.1,1913.1
15584.0,24,4,725.11,1,Medium Value,0.9363617195405107,2715.86,2715.86
15585.0,177,1,455.3,0,Low Value,0.6157393692494061,280.35,280.35
15587.0,50,4,913.68,1,Medium Value,0.8719821710115417,3186.85,3186.85
15589.0,256,3,478.53,0,Low Value,0.49590551566520824,711.92,711.92
15592.0,47,1,388.58,1,Medium Value,0.8791786819488183,341.63,341.63
15593.0,71,1,199.8,1,Medium Value,0.8232292624129552,164.48,164.48
15594.0,16,5,1771.78,1,Medium Value,0.9571112779029973,8478.95,8478.95
15596.0,101,5,1406.59,1,Medium Value,0.7582725989515886,5332.89,5332.89
15597.0,35,1,324.57,1,Medium Value,0.908563579224513,294.89,294.89
15598.0,53,1,240.68,1,Medium Value,0.8648445670640884,208.15,208.15
15599.0,27,2,761.74,1,Medium Value,0.9286971372499306,1414.85,1414.85
15601.0,11,14,6776.56,1,Medium Value,0.9703126049090957,92055.34,92055.34
15602.0,8,9,1297.87,1,Medium Value,0.9783206416625366,11427.6,11427.6
15603.0,79,1,48.48,1,Medium Value,0.805382180239219,39.04,39.04
15604.0,52,1,216.39,1,Medium Value,0.8672172530047058,187.66,187.66
15605.0,36,5,1198.23,1,Medium Value,0.9060777707110016,5428.45,5428.45
15606.0,61,9,2920.16,1,Medium Value,0.8460952917884976,22236.6,22236.6
15607.0,337,1,104.76,0,Low Value,0.3972109928917947,41.61,41.61
15608.0,28,4,1093.68,1,Medium Value,0.9261562437967505,4051.67,4051.67
15609.0,184,1,298.48,0,Low Value,0.6040431827153517,180.29,180.29
15610.0,52,1,112.46,1,Medium Value,0.8672172530047058,97.53,97.53
15611.0,10,13,1591.45,1,Medium Value,0.97297464056654,20129.73,20129.73
15612.0,36,2,195.15,1,Medium Value,0.9060777707110016,353.64,353.64
15615.0,10,23,10399.74,1,Medium Value,0.97297464056654,232729.72,232729.72
15618.0,33,4,776.851,1,Medium Value,0.9135556742779756,2838.79,2838.79
15619.0,11,1,336.4,1,Medium Value,0.9703126049090957,326.41,326.41
15620.0,57,3,1553.18,1,Medium Value,0.8554185620629159,3985.86,3985.86
15621.0,4,4,1293.03,1,Medium Value,0.9891009259234047,5115.75,5115.75
15622.0,43,9,3709.56,1,Medium Value,0.8888665038181365,29675.73,29675.73
15623.0,141,1,301.03000000000003,0,Low Value,0.6795656941966844,204.57,204.57
15624.0,117,4,588.13,1,Medium Value,0.7257512561813818,1707.34,1707.34
15625.0,104,4,1534.26,1,Medium Value,0.7520657639090279,4615.46,4615.46
15626.0,75,2,675.8,1,Medium Value,0.8142568256998955,1100.55,1100.55
15628.0,5,9,2870.24,1,Medium Value,0.9863947691297537,25480.71,25480.71
15630.0,45,2,1186.35,1,Medium Value,0.8840093219278197,2097.49,2097.49
15632.0,16,8,3285.31,1,Medium Value,0.9571112779029973,25155.26,25155.26
15634.0,17,1,243.55,1,Medium Value,0.9544926440314748,232.47,232.47
15636.0,90,2,724.76,1,Medium Value,0.7814724812552835,1132.76,1132.76
15637.0,53,1,223.36,1,Medium Value,0.8648445670640884,193.17,193.17
15639.0,134,1,425.32,1,Medium Value,0.6927242354217314,294.63,294.63
15640.0,4,15,12515.66,1,Medium Value,0.9891009259234047,185688.76,185688.76
15641.0,105,4,1887.2,1,Medium Value,0.7500081297253628,5661.66,5661.66
15643.0,192,3,664.0,0,Low Value,0.5909479141059637,1177.17,1177.17
15644.0,166,4,813.0,0,Low Value,0.6345783473637261,2063.65,2063.65
15645.0,19,1,612.01,1,Medium Value,0.9492768502479139,580.97,580.97
15646.0,158,3,447.64,0,Low Value,0.6486404562468779,871.07,871.07
15648.0,204,2,657.35,0,Low Value,0.5718353895140014,751.79,751.79
15649.0,336,2,816.0,0,Low Value,0.3983007343021991,650.03,650.03
15651.0,37,3,646.3,1,Medium Value,0.903598763310926,1751.99,1751.99
15652.0,91,1,337.74,1,Medium Value,0.7793343909868652,263.21,263.21
15653.0,93,2,877.44,1,Medium Value,0.7750757437387774,1360.16,1360.16
15654.0,9,2,922.53,1,Medium Value,0.9756439794722424,1800.12,1800.12
15655.0,243,1,560.6700000000001,0,Low Value,0.5138862072768435,288.12,288.12
15656.0,45,4,748.5,1,Medium Value,0.8840093219278197,2646.72,2646.72
15657.0,23,1,30.0,1,Medium Value,0.9389306115378647,28.17,28.17
15658.0,190,5,1024.1,0,Low Value,0.5941948725206742,3042.57,3042.57
15659.0,44,1,306.45,1,Medium Value,0.8864345860381478,271.65,271.65
15660.0,25,9,1600.86,1,Medium Value,0.9337998559710435,13453.95,13453.95
15661.0,317,2,309.8,0,Low Value,0.41958332197627973,259.97,259.97
15663.0,106,1,138.14,1,Medium Value,0.7479561251802704,103.32,103.32
15664.0,51,1,386.43,1,Medium Value,0.8695964483676948,336.04,336.04
15665.0,168,2,2242.01,0,Low Value,0.6311107147737226,2829.91,2829.91
15667.0,40,1,301.32000000000005,1,Medium Value,0.8962023619688662,270.04,270.04
15668.0,218,1,76.32000000000001,0,Low Value,0.5503172912170365,42.0,42.0
15669.0,40,4,684.34,1,Medium Value,0.8962023619688662,2453.23,2453.23
15670.0,297,1,173.05,0,Low Value,0.44321573982371815,76.7,76.7
15671.0,19,7,2657.13,1,Medium Value,0.9492768502479139,17656.46,17656.46
15673.0,88,4,2881.02,1,Medium Value,0.7857662753246225,9055.23,9055.23
15674.0,73,5,2446.6,1,Medium Value,0.8187307530779818,10015.53,10015.53
15675.0,81,3,323.69,1,Medium Value,0.800981195700103,777.81,777.81
15676.0,19,3,3435.76,1,Medium Value,0.9492768502479139,9784.46,9784.46
15677.0,49,1,657.23,1,Medium Value,0.8743744388437276,574.67,574.67
15678.0,53,1,352.7,1,Medium Value,0.8648445670640884,305.03,305.03
15679.0,24,4,781.28,1,Medium Value,0.9363617195405107,2926.24,2926.24
15680.0,9,3,1333.68,1,Medium Value,0.9756439794722424,3903.59,3903.59
15681.0,25,5,1426.16,1,Medium Value,0.9337998559710435,6658.74,6658.74
15683.0,117,1,193.75,1,Medium Value,0.7257512561813818,140.61,140.61
15687.0,9,9,2993.1,1,Medium Value,0.9756439794722424,26281.8,26281.8
15689.0,120,2,254.1,1,Medium Value,0.7198106243620636,365.81,365.81
15690.0,4,2,239.76,1,Medium Value,0.9891009259234047,474.29,474.29
15691.0,252,1,136.8,0,Low Value,0.5013699842634772,68.59,68.59
15692.0,28,1,191.04,1,Medium Value,0.9261562437967505,176.93,176.93
15694.0,1,14,6479.4,1,Medium Value,0.9972640235968593,90463.42,90463.42
15695.0,267,2,409.98,0,Low Value,0.48118337269389655,394.55,394.55
15696.0,33,8,2736.46,1,Medium Value,0.9135556742779756,19999.27,19999.27
15699.0,18,1,309.65,1,Medium Value,0.9518811746804333,294.75,294.75
15700.0,172,2,696.68,0,Low Value,0.6242321923428709,869.78,869.78
15701.0,2,4,1542.14,1,Medium Value,0.9945355327605971,6134.85,6134.85
15703.0,265,1,211.5,0,Low Value,0.4838272307458382,102.33,102.33
15704.0,140,4,2293.62,1,Medium Value,0.6814300707907585,6251.77,6251.77
15705.0,201,1,143.1,0,Low Value,0.5765547745791634,82.5,82.5
15706.0,64,4,1060.56,1,Medium Value,0.8391695847094347,3559.96,3559.96
15707.0,35,4,945.58,1,Medium Value,0.908563579224513,3436.48,3436.48
15708.0,41,7,3364.24,1,Medium Value,0.8937503734540804,21047.54,21047.54
15709.0,284,1,133.25,0,Low Value,0.4592859896665799,61.2,61.2
15712.0,9,5,1072.36,1,Medium Value,0.9756439794722424,5231.21,5231.21
15713.0,143,2,356.7,0,Low Value,0.6758522297237245,482.15,482.15
15714.0,12,2,330.88,1,Medium Value,0.9676578525183944,640.36,640.36
15716.0,146,4,1118.81,1,Medium Value,0.6703200460356393,2999.84,2999.84
15717.0,234,1,150.3,0,Low Value,0.5267148858488537,79.17,79.17
15719.0,33,13,5045.61,1,Medium Value,0.9135556742779756,59922.79,59922.79
15720.0,24,1,598.73,1,Medium Value,0.9363617195405107,560.63,560.63
15721.0,12,1,507.08,1,Medium Value,0.9676578525183944,490.68,490.68
15722.0,36,5,2222.56,1,Medium Value,0.9060777707110016,10069.06,10069.06
15723.0,365,1,203.1,0,Low Value,0.36787944117144233,74.72,74.72
15724.0,201,2,218.25,0,Low Value,0.5765547745791634,251.67,251.67
15725.0,15,1,415.25,1,Medium Value,0.9597370959507373,398.53,398.53
15727.0,17,7,5178.96,1,Medium Value,0.9544926440314748,34602.95,34602.95
15729.0,213,1,85.0,0,Low Value,0.5579077550285001,47.42,47.42
15730.0,66,3,1120.88,1,Medium Value,0.8345839700054867,2806.41,2806.41
15732.0,212,2,294.12,0,Low Value,0.5594383651946845,329.08,329.08
15733.0,283,1,162.3,0,Low Value,0.46054603274472955,74.75,74.75
15734.0,115,2,1339.45,1,Medium Value,0.7297388904415177,1954.9,1954.9
15737.0,15,8,1205.12,1,Medium Value,0.9597370959507373,9252.79,9252.79
15738.0,19,16,4812.42,1,Medium Value,0.9492768502479139,73093.1,73093.1
15739.0,66,1,449.12,1,Medium Value,0.8345839700054867,374.83,374.83
15740.0,49,1,154.88,1,Medium Value,0.8743744388437276,135.42,135.42
15743.0,16,4,784.46,1,Medium Value,0.9571112779029973,3003.26,3003.26
15744.0,78,1,34.8,1,Medium Value,0.8075917321617853,28.1,28.1
15745.0,19,4,1094.59,1,Medium Value,0.9492768502479139,4156.28,4156.28
15746.0,134,1,196.88,1,Medium Value,0.6927242354217314,136.38,136.38
15747.0,13,3,974.04,1,Medium Value,0.9650103634675903,2819.88,2819.88
15748.0,40,1,149.31,1,Medium Value,0.8962023619688662,133.81,133.81
15749.0,235,3,44534.3,0,Low Value,0.5252738063499883,70178.1,70178.1
15750.0,3,8,2465.48,1,Medium Value,0.9918145070108791,19562.39,19562.39
15752.0,40,7,2637.38,1,Medium Value,0.8962023619688662,16545.38,16545.38
15753.0,305,1,79.2,0,Low Value,0.4336071069792758,34.34,34.34
15754.0,51,3,458.57,1,Medium Value,0.8695964483676948,1196.31,1196.31
15755.0,10,6,2364.25,1,Medium Value,0.97297464056654,13802.13,13802.13
15756.0,61,4,532.96,1,Medium Value,0.8460952917884976,1803.74,1803.74
15757.0,66,2,714.42,1,Medium Value,0.8345839700054867,1192.49,1192.49
15758.0,25,1,205.25,1,Medium Value,0.9337998559710435,191.66,191.66
15759.0,218,3,253.04,0,Low Value,0.5503172912170365,417.76,417.76
15762.0,65,2,583.75,1,Medium Value,0.8368736365274363,977.05,977.05
15763.0,32,2,1086.92,1,Medium Value,0.9160619982891085,1991.37,1991.37
15764.0,88,6,3279.9700000000003,1,Medium Value,0.7857662753246225,15463.74,15463.74
15766.0,64,1,315.06,1,Medium Value,0.8391695847094347,264.39,264.39
15768.0,116,3,621.83,1,Medium Value,0.7277423420568156,1357.6,1357.6
15769.0,7,26,56252.72,2,High Value,0.9810046472287257,1434788.67,482132.81240000005
15773.0,6,1,635.6800000000001,1,Medium Value,0.9836960163172332,625.32,625.32
15774.0,69,1,270.8,1,Medium Value,0.827752488770174,224.16,224.16
15775.0,245,1,104.9,0,Low Value,0.5110780929323983,53.61,53.61
15776.0,133,1,241.62,1,Medium Value,0.694624712243468,167.84,167.84
15777.0,241,4,1047.11,0,Low Value,0.5167097507822733,2164.21,2164.21
15780.0,184,3,475.28,0,Low Value,0.6040431827153517,861.27,861.27
15781.0,25,3,345.46000000000004,1,Medium Value,0.9337998559710435,967.77,967.77
15782.0,10,3,2614.74,1,Medium Value,0.97297464056654,7632.23,7632.23
15783.0,11,1,246.3,1,Medium Value,0.9703126049090957,238.99,238.99
15785.0,33,5,2328.9700000000003,1,Medium Value,0.9135556742779756,10638.22,10638.22
15786.0,46,3,4932.2,1,Medium Value,0.8815906932828687,13044.54,13044.54
15787.0,26,3,948.05,1,Medium Value,0.9312450015998506,2648.6,2648.6
15789.0,358,1,351.3,0,Low Value,0.37500275071140365,131.74,131.74
15790.0,10,1,220.85,1,Medium Value,0.97297464056654,214.88,214.88
15791.0,44,2,1612.69,1,Medium Value,0.8864345860381478,2859.09,2859.09
15793.0,15,3,965.61,1,Medium Value,0.9597370959507373,2780.2,2780.2
15795.0,150,1,610.01,0,Low Value,0.6630141781988701,404.45,404.45
15796.0,1,8,2711.56,1,Medium Value,0.9972640235968593,21633.13,21633.13
15797.0,113,4,2207.4,1,Medium Value,0.7337484347250358,6478.71,6478.71
15799.0,76,3,884.14,1,Medium Value,0.8120290382386844,2153.84,2153.84
15800.0,107,2,699.08,1,Medium Value,0.7459097348711927,1042.9,1042.9
15801.0,46,3,1063.95,1,Medium Value,0.8815906932828687,2813.91,2813.91
15802.0,143,1,451.42,0,Low Value,0.6758522297237245,305.09,305.09
15803.0,51,1,415.8200000000001,1,Medium Value,0.8695964483676948,361.6,361.6
15804.0,1,13,4206.39,1,Medium Value,0.9972640235968593,54533.46,54533.46
15805.0,23,17,5528.4800000000005,1,Medium Value,0.9389306115378647,88244.6,88244.6
15806.0,46,3,784.58,1,Medium Value,0.8815906932828687,2075.04,2075.04
15807.0,50,3,903.9,1,Medium Value,0.8719821710115417,2364.55,2364.55
15808.0,306,4,3734.97,0,Low Value,0.4324207681663464,6460.31,6460.31
15809.0,36,5,515.77,1,Medium Value,0.9060777707110016,2336.64,2336.64
15810.0,79,4,1391.98,1,Medium Value,0.805382180239219,4484.3,4484.3
15811.0,22,6,2218.62,1,Medium Value,0.9415065512454748,12533.07,12533.07
15812.0,107,5,1801.14,1,Medium Value,0.7459097348711927,6717.44,6717.44
15813.0,208,2,1303.91,0,Low Value,0.5656029132440696,1474.99,1474.99
15814.0,17,4,1945.33,1,Medium Value,0.9544926440314748,7427.21,7427.21
15815.0,64,5,2100.6,1,Medium Value,0.8391695847094347,8813.8,8813.8
15819.0,49,4,1905.45,1,Medium Value,0.8743744388437276,6664.31,6664.31
15820.0,320,1,206.98,0,Low Value,0.4161488256358909,86.13,86.13
15821.0,44,2,570.96,1,Medium Value,0.8864345860381478,1012.24,1012.24
15822.0,3,2,885.47,1,Medium Value,0.9918145070108791,1756.44,1756.44
15823.0,372,1,15.0,0,Low Value,0.3608914414090915,5.41,5.41
15825.0,172,1,532.94,0,Low Value,0.6242321923428709,332.68,332.68
15826.0,56,3,1654.31,1,Medium Value,0.857765387923706,4257.03,4257.03
15827.0,73,14,1836.09,1,Medium Value,0.8187307530779818,21045.69,21045.69
15829.0,99,2,636.14,1,Medium Value,0.7624389214599521,970.04,970.04
15830.0,38,1,576.0,1,Medium Value,0.9011265384166002,519.05,519.05
15831.0,58,3,801.76,1,Medium Value,0.8530781570623032,2051.89,2051.89
15832.0,254,1,836.79,0,Low Value,0.4986302644096496,417.25,417.25
15834.0,70,4,2233.75,1,Medium Value,0.8254877774932579,7375.73,7375.73
15835.0,44,4,954.09,1,Medium Value,0.8864345860381478,3382.95,3382.95
15836.0,50,1,137.37,1,Medium Value,0.8719821710115417,119.78,119.78
15837.0,65,1,391.98,1,Medium Value,0.8368736365274363,328.04,328.04
15838.0,11,19,33643.08,1,Medium Value,0.9703126049090957,620241.79,482132.81240000005
15839.0,33,3,1048.49,1,Medium Value,0.9135556742779756,2873.56,2873.56
15840.0,59,2,355.56,1,Medium Value,0.850744155354546,604.98,604.98
15841.0,73,4,1224.06,1,Medium Value,0.8187307530779818,4008.7,4008.7
15843.0,304,1,118.95,0,Low Value,0.4347967004919853,51.72,51.72
15844.0,46,1,130.73999999999998,1,Medium Value,0.8815906932828687,115.26,115.26
15845.0,18,8,3711.77,1,Medium Value,0.9518811746804333,28265.31,28265.31
15847.0,38,2,389.27,1,Medium Value,0.9011265384166002,701.56,701.56
15850.0,19,2,238.85,1,Medium Value,0.9492768502479139,453.47,453.47
15852.0,187,2,160.71,0,Low Value,0.599098791478109,192.56,192.56
15853.0,52,1,110.8,1,Medium Value,0.8672172530047058,96.09,96.09
15854.0,4,12,2974.65,1,Medium Value,0.9891009259234047,35306.75,35306.75
15855.0,137,5,712.24,1,Medium Value,0.6870539460492927,2446.74,2446.74
15856.0,4,27,16387.57,1,Medium Value,0.9891009259234047,437641.94,437641.94
15857.0,19,1,297.0,1,Medium Value,0.9492768502479139,281.94,281.94
15858.0,16,5,1438.85,1,Medium Value,0.9571112779029973,6885.7,6885.7
15860.0,41,8,977.21,1,Medium Value,0.8937503734540804,6987.05,6987.05
15861.0,12,8,3165.36,1,Medium Value,0.9676578525183944,24503.88,24503.88
15862.0,8,4,832.88,1,Medium Value,0.9783206416625366,3259.29,3259.29
15863.0,26,2,68.84,1,Medium Value,0.9312450015998506,128.21,128.21
15864.0,22,6,1936.32,1,Medium Value,0.9415065512454748,10938.35,10938.35
15865.0,41,3,895.13,1,Medium Value,0.8937503734540804,2400.07,2400.07
15866.0,101,1,230.53,1,Medium Value,0.7582725989515886,174.8,174.8
15867.0,5,15,3812.64,1,Medium Value,0.9863947691297537,56411.52,56411.52
15869.0,277,2,149.64,0,Low Value,0.46817921909343946,140.12,140.12
15870.0,33,1,354.09000000000003,1,Medium Value,0.9135556742779756,323.48,323.48
15872.0,15,2,360.93,1,Medium Value,0.9597370959507373,692.8,692.8
15874.0,64,7,4405.88,1,Medium Value,0.8391695847094347,25880.96,25880.96
15877.0,2,2,493.28,1,Medium Value,0.9945355327605971,981.17,981.17
15880.0,369,1,343.28,0,Low Value,0.36386989589085833,124.91,124.91
15881.0,312,5,501.39,0,Low Value,0.4253705870180728,1066.38,1066.38
15882.0,199,4,516.36,0,Low Value,0.5797226500080723,1197.38,1197.38
15883.0,2,2,396.48,1,Medium Value,0.9945355327605971,788.63,788.63
15885.0,93,3,379.35,1,Medium Value,0.7750757437387774,882.07,882.07
15886.0,60,1,181.09,1,Medium Value,0.8484165394203861,153.64,153.64
15888.0,81,1,168.31,1,Medium Value,0.800981195700103,134.81,134.81
15889.0,157,2,446.87,0,Low Value,0.6504199899916261,581.31,581.31
15891.0,227,1,524.52,0,Low Value,0.5369137519753745,281.62,281.62
15894.0,253,2,263.55,0,Low Value,0.49999824781728935,263.55,263.55
15895.0,150,1,179.17,0,Low Value,0.6630141781988701,118.79,118.79
15897.0,194,2,222.05,0,Low Value,0.5877186985891382,261.01,261.01
15898.0,1,5,1388.88,1,Medium Value,0.9972640235968593,6925.4,6925.4
15899.0,369,1,56.25,0,Low Value,0.36386989589085833,20.47,20.47
15900.0,24,1,351.11,1,Medium Value,0.9363617195405107,328.77,328.77
15901.0,17,3,363.88,1,Medium Value,0.9544926440314748,1041.96,1041.96
15903.0,10,7,5126.76,1,Medium Value,0.97297464056654,34917.45,34917.45
15904.0,8,1,164.68,1,Medium Value,0.9783206416625366,161.11,161.11
15906.0,20,7,1567.69,1,Medium Value,0.9466796511855877,10388.7,10388.7
15907.0,4,3,967.45,1,Medium Value,0.9891009259234047,2870.72,2870.72
15909.0,174,1,191.94,0,Low Value,0.6208210959780326,119.16,119.16
15910.0,1,8,1232.18,1,Medium Value,0.9972640235968593,9830.47,9830.47
15912.0,178,2,264.62,0,Low Value,0.614054720864655,324.98,324.98
15916.0,16,8,1528.09,1,Medium Value,0.9571112779029973,11700.42,11700.42
15917.0,248,1,123.1,0,Low Value,0.5068946667858069,62.4,62.4
15918.0,191,2,334.23,0,Low Value,0.5925691693705903,396.11,396.11
15919.0,20,2,639.89,1,Medium Value,0.9466796511855877,1211.54,1211.54
15920.0,154,4,167.5,0,Low Value,0.6557879375568477,439.38,439.38
15921.0,173,1,336.03000000000003,0,Low Value,0.6225243077945399,209.19,209.19
15922.0,373,1,369.5,0,Low Value,0.35990405094130085,132.98,132.98
15923.0,373,1,127.08,0,Low Value,0.35990405094130085,45.74,45.74
15925.0,194,1,207.15,0,Low Value,0.5877186985891382,121.75,121.75
15930.0,67,1,426.63,1,Medium Value,0.8323005679571122,355.08,355.08
15932.0,4,8,2495.87,1,Medium Value,0.9891009259234047,19749.34,19749.34
15933.0,21,3,1107.46,1,Medium Value,0.9440895579986105,3136.62,3136.62
15935.0,239,2,416.86,0,Low Value,0.5195488082240847,433.16,433.16
15937.0,64,1,145.35000000000002,1,Medium Value,0.8391695847094347,121.97,121.97
